tipo_cultivo,ubicacion,tamanio,rdto,uso_fertilizantes
Erecta.,1739,39080,0.1498,False
Semierecta.,1805,65373,0.7051,True
Semierecta.,1367,91106,0.1468,False
Erecta.,1612,56819,0.8472,True
Erecta.,1955,90601,0.9314,True
Erecta.,1550,14719,0.9029,True
Erecta.,1013,35779,0.4498,False
Semierecta.,1636,73460,0.6635,False
Erecta.,1907,41697,0.8518,False
Erecta.,1233,64258,0.0144,False
Semierecta.,1280,881,0.1521,False
Erecta.,1536,13229,0.9441,False
Rastrera.,1110,4440,0.3096,False
Semierecta.,1972,96919,0.8075,False
Erecta.,1276,77588,0.392,True
Erecta.,1252,85504,0.5498,True
Erecta.,1285,23900,0.3536,False
Rastrera.,1846,88582,0.8553,False
Erecta.,1165,16414,0.4471,True
Semierecta.,1501,86709,0.1539,True
Semierecta.,1883,43791,0.7245,True
Semierecta.,1145,40807,0.4515,False
Semierecta.,1324,65435,0.9108,True
Semierecta.,1614,19344,0.084,True
Rastrera.,1262,11684,0.0611,True
Erecta.,1295,1032,0.9606,True
Semierecta.,1828,73284,0.4527,False
Rastrera.,1917,76645,0.4457,False
Semierecta.,1328,92420,0.1564,True
Erecta.,1321,96532,0.2961,False
Rastrera.,1864,61289,0.1052,False
Semierecta.,1468,50281,0.4453,True
Semierecta.,1725,69454,0.5539,True
Semierecta.,1694,91481,0.6173,True
Rastrera.,1975,42125,0.4327,True
Rastrera.,1701,79068,0.629,False
Rastrera.,1766,46866,0.6428,True
Rastrera.,1622,19977,0.2082,True
Erecta.,1639,77047,0.0158,False
Rastrera.,1880,16221,0.3458,True
Rastrera.,1397,26582,0.2189,False
Semierecta.,1834,40756,0.7507,True
Rastrera.,1023,59265,0.0026,False
Erecta.,1853,13673,0.91,False
Erecta.,1230,75303,0.3412,False
Rastrera.,1990,2790,0.3198,True
Rastrera.,1020,40979,0.4029,False
Erecta.,1067,59187,0.9506,False
Rastrera.,1377,17325,0.9131,True
Erecta.,1122,35802,0.4884,False
Erecta.,1316,91075,0.5852,False
Rastrera.,1109,38569,0.2542,True
Erecta.,1911,60503,0.3694,False
Rastrera.,1428,1112,0.3321,True
Erecta.,1585,99756,0.9685,True
Semierecta.,1774,28046,0.6613,True
Rastrera.,1661,98374,0.8247,True
Erecta.,1012,66180,0.2625,True
Erecta.,1325,79348,0.8369,False
Semierecta.,1957,44491,0.6206,False
Rastrera.,1004,5849,0.7733,False
Semierecta.,1458,60338,0.2469,False
Erecta.,1924,63951,0.569,True
Semierecta.,1815,36080,0.6584,True
Semierecta.,1747,67868,0.5009,False
Semierecta.,1776,36283,0.7683,True
Rastrera.,1128,93583,0.8654,True
Rastrera.,1893,54001,0.4948,False
Erecta.,1445,85381,0.048,True
Semierecta.,1131,41127,0.7535,False
Erecta.,1488,45525,0.0928,True
Semierecta.,1824,33892,0.8002,False
Semierecta.,1663,66352,0.9694,False
Erecta.,1338,22031,0.6389,True
Semierecta.,1032,7951,0.8047,True
Rastrera.,1396,74905,0.5354,True
Rastrera.,1727,69850,0.9852,False
Rastrera.,1958,96261,0.995,True
Semierecta.,1239,82259,0.052,True
Erecta.,1959,72514,0.5842,False
Rastrera.,1479,5871,0.6164,True
Erecta.,1209,66236,0.7541,True
Erecta.,1014,83163,0.2927,True
Erecta.,1293,38653,0.3256,True
Semierecta.,1086,57994,0.6276,False
Erecta.,1124,16355,0.1693,True
Rastrera.,1935,5623,0.6129,True
Semierecta.,1535,98088,0.4697,True
Rastrera.,1511,28614,0.7326,False
Erecta.,1744,87810,0.019,False
Erecta.,1790,18466,0.4988,True
Erecta.,1238,49607,0.4064,True
Semierecta.,1023,60689,0.2262,True
Semierecta.,1945,42461,0.4006,False
Semierecta.,1242,93422,0.7835,True
Rastrera.,1412,29711,0.0982,False
Erecta.,1564,40624,0.9334,True
Erecta.,1215,44117,0.7935,True
Semierecta.,1985,36906,0.5405,False
Semierecta.,1725,87321,0.3259,True
Rastrera.,1912,17650,0.5621,False
Semierecta.,1793,79015,0.5236,True
Semierecta.,1171,45687,0.1912,False
Erecta.,1683,67681,0.2244,True
Erecta.,1836,97608,0.0595,False
Semierecta.,1221,588,0.6576,True
Semierecta.,1592,34626,0.12,False
Rastrera.,1723,54055,0.4636,False
Rastrera.,1112,77094,0.2193,False
Rastrera.,1085,47965,0.4891,True
Rastrera.,1821,27375,0.8398,True
Erecta.,1993,72110,0.0065,False
Rastrera.,1000,80090,0.8901,False
Rastrera.,1900,41946,0.7839,True
Rastrera.,1569,42302,0.3235,True
Erecta.,1624,40373,0.4011,False
Erecta.,1078,30366,0.9353,False
Rastrera.,1451,25413,0.0041,False
Semierecta.,1353,45704,0.9307,True
Rastrera.,1450,75833,0.6031,True
Rastrera.,1927,6914,0.9468,False
Erecta.,1784,43228,0.9348,True
Erecta.,1613,66955,0.5343,True
Rastrera.,1087,35080,0.7146,False
Rastrera.,1151,95648,0.5653,True
Semierecta.,1034,27175,0.5389,True
Erecta.,1147,36235,0.7219,False
Rastrera.,1880,4341,0.5893,True
Erecta.,1058,87532,0.5623,True
Erecta.,1917,19201,0.0231,False
Rastrera.,1790,83772,0.763,True
Rastrera.,1776,5139,0.6927,False
Semierecta.,1228,49575,0.4848,False
Rastrera.,1334,88605,0.3094,False
Erecta.,1354,53762,0.9569,True
Rastrera.,1640,76724,0.1761,True
Semierecta.,1196,44249,0.2434,True
Rastrera.,1196,50103,0.6721,True
Erecta.,1199,89043,0.8941,False
Erecta.,1936,437,0.1612,True
Semierecta.,1554,75066,0.9829,False
Semierecta.,1352,68094,0.2633,True
Erecta.,2000,99853,0.9243,True
Erecta.,1049,5696,0.2284,False
Semierecta.,1835,84739,0.0254,True
Semierecta.,1746,24232,0.5394,False
Erecta.,1858,5494,0.4603,True
Semierecta.,1637,84574,0.1991,True
Semierecta.,1207,83518,0.2151,True
Semierecta.,1081,8365,0.9565,True
Rastrera.,1588,13829,0.222,True
Rastrera.,1821,9239,0.285,True
Rastrera.,1811,76716,0.7764,True
Rastrera.,1751,50924,0.6181,True
Erecta.,1531,41100,0.8121,True
Semierecta.,1959,23058,0.3168,True
Erecta.,1509,84617,0.67,True
Rastrera.,1653,14104,0.8693,False
Semierecta.,1484,3848,0.7593,True
Semierecta.,1447,65017,0.8038,False
Erecta.,1342,81793,0.0316,True
Rastrera.,1538,68662,0.3372,True
Semierecta.,1902,66479,0.5421,True
Rastrera.,1412,13664,0.6278,True
Rastrera.,1197,53616,0.5457,False
Semierecta.,1895,55658,0.2931,True
Rastrera.,1803,55994,0.9183,True
Semierecta.,1604,14732,0.2896,True
Rastrera.,1207,24301,0.075,True
Erecta.,1163,23912,0.0917,True
Erecta.,1893,66933,0.8996,False
Rastrera.,1563,28013,0.4454,True
Rastrera.,1695,3665,0.8111,False
Semierecta.,1211,17013,0.093,False
Semierecta.,1813,10662,0.8029,False
Rastrera.,1292,94285,0.9422,False
Rastrera.,1631,35844,0.6846,False
Erecta.,1876,52232,0.6441,False
Rastrera.,1078,41585,0.7263,False
Semierecta.,1959,91852,0.7756,True
Semierecta.,1088,80122,0.1187,True
Erecta.,1027,740,0.6623,True
Erecta.,1506,61744,0.4279,False
Erecta.,1854,10726,0.793,False
Erecta.,1619,64604,0.7843,False
Erecta.,1221,28612,0.7613,False
Rastrera.,1501,12108,0.489,False
Semierecta.,1819,32284,0.1416,True
Erecta.,1453,71142,0.9336,True
Semierecta.,1345,62823,0.0317,True
Semierecta.,1223,32570,0.2536,False
Erecta.,1540,70540,0.3388,False
Rastrera.,1051,7315,0.031,False
Rastrera.,1623,58357,0.663,False
Semierecta.,1264,95245,0.7138,True
Rastrera.,1051,6656,0.8757,False
Semierecta.,1052,96343,0.693,True
Erecta.,1930,16005,0.7986,False
Erecta.,1097,28208,0.7391,True
Erecta.,1937,77806,0.5625,False
Semierecta.,1734,98454,0.8436,False
Rastrera.,1026,67248,0.5073,True
Rastrera.,1009,98308,0.6094,False
Erecta.,1569,59733,0.2893,False
Rastrera.,1314,65189,0.5342,False
Rastrera.,1867,60684,0.8381,True
Semierecta.,1553,7257,0.6437,False
Erecta.,1237,67934,0.6538,False
Erecta.,1246,78057,0.7589,False
Erecta.,1419,19688,0.0345,False
Rastrera.,1181,8522,0.725,True
Semierecta.,1964,45407,0.6925,True
Erecta.,1724,15079,0.7898,False
Semierecta.,1277,23499,0.645,False
Erecta.,1953,14495,0.5953,True
Rastrera.,1827,76212,0.0664,True
Rastrera.,1328,89928,0.9252,False
Erecta.,1992,45665,0.8072,False
Rastrera.,1172,67745,0.1145,True
Rastrera.,1198,26359,0.5911,True
Rastrera.,1157,64913,0.6984,True
Erecta.,1056,88922,0.9992,True
Semierecta.,1751,7285,0.182,True
Erecta.,1597,37248,0.0698,False
Erecta.,1452,51223,0.7891,True
Erecta.,1964,81738,0.3939,False
Semierecta.,1135,69206,0.9961,True
Rastrera.,1163,31719,0.9883,True
Rastrera.,1278,67331,0.9758,True
Rastrera.,1743,13322,0.4883,True
Rastrera.,1006,15337,0.6106,True
Rastrera.,1377,71075,0.4938,True
Rastrera.,1942,34496,0.4158,False
Semierecta.,1370,82140,0.0902,True
Semierecta.,1549,68043,0.3526,True
Semierecta.,1270,62906,0.0898,False
Erecta.,1861,82533,0.1209,False
Erecta.,1922,45051,0.4522,True
Erecta.,1596,21184,0.265,False
Erecta.,1965,89860,0.8941,False
Erecta.,1113,85569,0.8153,True
Rastrera.,1546,55713,0.9915,False
Erecta.,1768,84565,0.2229,True
Erecta.,1265,92436,0.4947,False
Rastrera.,1100,93145,0.5192,False
Rastrera.,1464,87162,0.616,True
Rastrera.,1572,79156,0.8455,False
Erecta.,1002,93316,0.5654,True
Rastrera.,1319,30766,0.9064,False
Rastrera.,1652,76407,0.7208,True
Erecta.,1701,97254,0.4475,False
Rastrera.,1170,89697,0.7598,True
Semierecta.,1342,26902,0.8164,True
Erecta.,1312,60673,0.6095,False
Rastrera.,1265,67645,0.9029,False
Semierecta.,1154,97777,0.2276,True
Rastrera.,1992,46421,0.522,True
Erecta.,1144,50833,0.4831,True
Semierecta.,1990,85230,0.7161,True
Semierecta.,1547,67528,0.7441,False
Semierecta.,1793,32323,0.812,False
Semierecta.,1184,17365,0.2329,True
Erecta.,1607,22904,0.359,False
Erecta.,1761,82370,0.6214,True
Erecta.,1627,75117,0.722,False
Semierecta.,1596,69629,0.6819,True
Rastrera.,1939,21196,0.5045,False
Erecta.,1939,26085,0.9475,True
Rastrera.,1227,94476,0.9226,False
Erecta.,1636,2204,0.3304,True
Semierecta.,1111,59110,0.1139,False
Erecta.,1703,38946,0.2863,True
Semierecta.,1863,63055,0.9413,True
Erecta.,1609,39235,0.1738,False
Rastrera.,1557,27414,0.2502,True
Semierecta.,1079,78648,0.2492,True
Semierecta.,1966,51283,0.6393,False
Semierecta.,1177,626,0.357,True
Semierecta.,1127,14538,0.415,False
Semierecta.,1956,48184,0.8037,False
Rastrera.,1022,98212,0.7251,False
Semierecta.,1122,25349,0.9959,True
Semierecta.,1450,22346,0.2009,False
Semierecta.,1189,55827,0.5317,True
Semierecta.,1926,65676,0.1361,True
Erecta.,1948,48909,0.6457,False
Erecta.,1606,92184,0.2926,True
Semierecta.,1901,22208,0.4114,False
Rastrera.,1000,46735,0.0033,True
Rastrera.,1739,28804,0.6567,True
Rastrera.,1351,81662,0.2099,False
Rastrera.,1958,75323,0.6877,True
Rastrera.,1336,14510,0.4099,True
Rastrera.,1738,18821,0.2972,True
Rastrera.,1827,65607,0.0474,False
Semierecta.,1114,78375,0.9617,True
Semierecta.,1543,29368,0.8522,True
Rastrera.,1269,47840,0.684,True
Rastrera.,1744,7435,0.103,False
Erecta.,1488,38108,0.7895,True
Semierecta.,1203,90727,0.5158,False
Rastrera.,1622,529,0.4747,True
Erecta.,1526,58069,0.7994,True
Semierecta.,1130,97036,0.4382,True
Semierecta.,1299,279,0.5467,True
Erecta.,1944,72577,0.7759,False
Semierecta.,1649,36259,0.4991,True
Semierecta.,1610,29777,0.9922,False
Semierecta.,1787,68616,0.2894,False
Erecta.,1704,93004,0.5086,True
Semierecta.,1699,2412,0.9762,True
Erecta.,1790,6442,0.2252,True
Rastrera.,1189,21904,0.6975,False
Rastrera.,1154,37812,0.676,False
Erecta.,1905,42857,0.8105,True
Rastrera.,1116,85239,0.0647,False
Rastrera.,1892,41803,0.4327,True
Rastrera.,1561,89726,0.0502,True
Semierecta.,1435,85941,0.8616,True
Erecta.,1464,38696,0.1838,False
Erecta.,1228,93872,0.8792,False
Semierecta.,1981,38968,0.7812,False
Rastrera.,1822,65235,0.8406,True
Erecta.,1696,49620,0.8955,False
Erecta.,1821,83358,0.2564,True
Rastrera.,1514,59842,0.8435,False
Semierecta.,1519,52081,0.0242,True
Semierecta.,1180,41369,0.8076,True
Semierecta.,1729,6972,0.6419,False
Rastrera.,1645,7320,0.1501,True
Rastrera.,1331,52446,0.8659,False
Rastrera.,1386,95441,0.3082,False
Rastrera.,1725,39002,0.6692,False
Semierecta.,1432,85439,0.6353,False
Rastrera.,1296,65585,0.8281,False
Rastrera.,1699,25896,0.9785,False
Erecta.,1526,36845,0.9872,False
Semierecta.,1064,99431,0.3967,False
Rastrera.,1331,71746,0.8175,False
Semierecta.,1705,44527,0.9178,True
Semierecta.,1643,85871,0.1484,True
Semierecta.,1415,29608,0.904,True
Erecta.,1559,47363,0.7881,False
Erecta.,1195,20121,0.6495,True
Erecta.,1896,18105,0.0267,False
Semierecta.,1912,93638,0.6211,False
Rastrera.,1272,61618,0.6046,True
Semierecta.,1244,74776,0.2628,False
Rastrera.,1876,33432,0.8417,True
Rastrera.,1749,56925,0.8239,True
Erecta.,1056,36492,0.7225,False
Semierecta.,1936,53449,0.9007,False
Semierecta.,1138,35945,0.6422,False
Erecta.,1423,68346,0.8971,False
Semierecta.,1964,58206,0.2998,True
Erecta.,1604,59040,0.2851,False
Rastrera.,1611,71101,0.3615,True
Semierecta.,1865,90462,0.6694,True
Erecta.,1894,49133,0.1608,True
Semierecta.,1412,96560,0.1165,False
Erecta.,1584,14185,0.1265,True
Erecta.,1665,51460,0.0881,False
Semierecta.,1492,75076,0.4072,False
Erecta.,1956,32173,0.4503,True
Erecta.,1585,82051,0.2558,False
Erecta.,1725,27599,0.227,False
Rastrera.,1803,37422,0.2801,True
Semierecta.,1660,20733,0.1145,False
Erecta.,1452,42473,0.2967,True
Erecta.,1003,976,0.012,False
Semierecta.,1591,25876,0.4387,False
Semierecta.,1663,6098,0.983,True
Semierecta.,1654,71728,0.5237,True
Rastrera.,1229,1260,0.0068,False
Semierecta.,1074,85230,0.3415,False
Semierecta.,1591,35815,0.8444,True
Erecta.,1628,22486,0.5341,False
Erecta.,1628,21982,0.5377,True
Semierecta.,1031,61113,0.8171,False
Semierecta.,1329,80487,0.4794,False
Erecta.,1180,43269,0.937,True
Rastrera.,1844,48473,0.3131,True
Erecta.,1699,96853,0.6713,False
Erecta.,1262,15449,0.5522,False
Semierecta.,1518,20894,0.963,True
Semierecta.,1057,91012,0.8533,True
Semierecta.,1338,68023,0.9945,False
Erecta.,1227,54806,0.8746,True
Rastrera.,1286,47661,0.6398,True
Erecta.,1160,39352,0.6351,False
Rastrera.,1811,38532,0.7812,True
Rastrera.,1343,28085,0.5223,True
Erecta.,1729,31746,0.5283,True
Semierecta.,1264,11614,0.3332,False
Rastrera.,1914,17963,0.1243,True
Rastrera.,1251,58908,0.9667,True
Semierecta.,1474,6003,0.4984,True
Erecta.,1183,78314,0.9509,True
Rastrera.,1654,79084,0.088,True
Semierecta.,1784,32405,0.9509,False
Rastrera.,1933,40226,0.8116,True
Semierecta.,1130,26544,0.6538,False
Semierecta.,1770,49484,0.0237,False
Erecta.,1236,73315,0.1674,False
Rastrera.,1854,78130,0.5649,True
Semierecta.,1413,47159,0.3879,False
Semierecta.,1897,62694,0.7269,False
Rastrera.,1159,89337,0.1948,False
Semierecta.,1787,32986,0.3757,False
Semierecta.,1279,42004,0.0666,False
Erecta.,1044,40528,0.9797,True
Rastrera.,1735,98093,0.365,True
Semierecta.,1612,31388,0.3233,False
Rastrera.,1063,24952,0.5105,True
Semierecta.,1570,68339,0.7826,False
Semierecta.,1409,60763,0.073,False
Erecta.,1869,53610,0.0319,True
Semierecta.,1919,65126,0.4827,True
Rastrera.,1973,86899,0.2134,False
Semierecta.,1373,70414,0.8377,False
Rastrera.,1699,24289,0.7279,True
Rastrera.,1563,49235,0.1428,True
Semierecta.,1062,15428,0.0152,True
Erecta.,1813,1981,0.1331,True
Rastrera.,1668,49164,0.4016,True
Semierecta.,1255,67706,0.007,False
Rastrera.,1591,77974,0.9322,False
Erecta.,1779,62435,0.5691,False
Erecta.,1281,816,0.7703,True
Erecta.,1343,38924,0.412,True
Semierecta.,1644,49727,0.7198,False
Rastrera.,1460,39922,0.6054,False
Rastrera.,1741,97695,0.4744,False
Semierecta.,1105,25955,0.3809,False
Erecta.,1772,13805,0.6177,False
Rastrera.,1332,36082,0.3542,False
Erecta.,1852,87138,0.6101,False
Erecta.,1244,9439,0.4052,True
Rastrera.,1684,2690,0.8514,True
Rastrera.,1086,10781,0.1382,False
Erecta.,1232,41811,0.2475,True
Semierecta.,1037,39949,0.2091,False
Rastrera.,1340,56051,0.209,True
Rastrera.,1534,74833,0.7661,True
Semierecta.,1004,92990,0.3414,False
Semierecta.,1368,48032,0.2263,False
Erecta.,1577,56612,0.0304,True
Erecta.,1874,16168,0.2798,True
Rastrera.,1302,90594,0.284,False
Erecta.,1511,17816,0.9159,False
Erecta.,1719,23345,0.4397,False
Erecta.,1380,87784,0.8664,False
Erecta.,1629,36343,0.1875,False
Rastrera.,1695,96468,0.0799,True
Semierecta.,1008,39311,0.8106,True
Erecta.,1013,56022,0.7116,False
Erecta.,1201,59977,0.8274,True
Erecta.,1259,68838,0.7068,False
Erecta.,1787,2439,0.2772,True
Erecta.,1329,80486,0.3044,True
Erecta.,1309,51113,0.1511,False
Rastrera.,1085,20247,0.2544,False
Rastrera.,1501,10854,0.7808,True
Erecta.,1050,14033,0.3308,False
Erecta.,1946,19098,0.6574,True
Semierecta.,1633,22782,0.6477,False
Semierecta.,1346,60981,0.4389,True
Erecta.,1736,22861,0.2263,True
Rastrera.,1451,59261,0.5083,True
Erecta.,1907,77832,0.3215,True
Rastrera.,1206,36149,0.2646,False
Rastrera.,1251,50636,0.8394,True
Rastrera.,1687,449,0.2847,False
Erecta.,1010,42905,0.4445,True
Rastrera.,1180,38724,0.372,True
Erecta.,1731,40483,0.2208,False
Erecta.,1128,55098,0.4426,True
Erecta.,1277,11394,0.4477,True
Rastrera.,1724,10731,0.2961,True
Erecta.,1448,81059,0.566,True
Rastrera.,1498,58045,0.7621,False
Rastrera.,1926,26607,0.0298,True
Erecta.,1411,67010,0.4395,True
Erecta.,1612,81635,0.6153,True
Rastrera.,1940,57196,0.846,True
Rastrera.,1210,15009,0.4891,True
Rastrera.,1221,81332,0.3142,False
Rastrera.,1731,71548,0.1114,True
Erecta.,1431,84294,0.3552,False
Rastrera.,1079,96165,0.7788,False
Erecta.,1334,36827,0.76,False
Erecta.,1908,28852,0.8419,True
Rastrera.,1554,3184,0.0985,True
Rastrera.,1500,51602,0.8099,True
Rastrera.,1866,43579,0.4524,True
Erecta.,1800,50871,0.4355,True
Erecta.,1544,75636,0.6425,True
Semierecta.,1716,4513,0.0336,False
Erecta.,1596,63896,0.4935,True
Semierecta.,1964,82672,0.7977,False
Rastrera.,1037,28963,0.5857,True
Semierecta.,1957,36112,0.8884,False
Semierecta.,1944,42783,0.6497,False
Rastrera.,1580,58233,0.8274,False
Erecta.,1788,77975,0.8773,True
Semierecta.,1071,24997,0.583,True
Rastrera.,1240,60912,0.6994,True
Erecta.,1819,92906,0.7253,False
Erecta.,1539,38264,0.9209,False
Erecta.,1160,18880,0.326,False
Rastrera.,1446,95608,0.0941,True
Rastrera.,1603,71692,0.3418,False
Erecta.,1532,32599,0.7032,False
Erecta.,1530,61906,0.467,False
Erecta.,1069,45142,0.0012,True
Semierecta.,1090,39382,0.6564,True
Erecta.,1655,1315,0.8472,False
Rastrera.,1046,7192,0.6645,True
Erecta.,1449,71017,0.3094,False
Rastrera.,1508,22155,0.2227,False
Erecta.,1009,55705,0.7415,True
Erecta.,1488,73353,0.7982,True
Erecta.,1301,1636,0.5753,False
Semierecta.,1981,47475,0.6837,False
Semierecta.,1720,62651,0.0814,False
Erecta.,1228,64032,0.1346,True
Erecta.,1459,34765,0.4179,False
Rastrera.,1231,8754,0.2404,False
Rastrera.,1936,17056,0.4907,True
Erecta.,1480,45891,0.5902,True
Rastrera.,1644,15046,0.7399,True
Rastrera.,1442,39815,0.4872,False
Semierecta.,1296,28772,0.5791,False
Semierecta.,1531,98365,0.6343,True
Erecta.,1077,27902,0.8726,True
Erecta.,1404,48572,0.4648,False
Semierecta.,1712,94386,0.6574,True
Semierecta.,1607,50803,0.6697,False
Erecta.,1666,9554,0.8649,True
Semierecta.,1734,41428,0.6158,False
Rastrera.,1721,68812,0.753,True
Rastrera.,1685,9134,0.1273,True
Erecta.,1799,83997,0.5203,True
Rastrera.,1714,3306,0.3202,True
Semierecta.,1918,39958,0.5219,False
Semierecta.,1451,57097,0.2808,True
Rastrera.,1751,18459,0.8431,False
Erecta.,1522,50347,0.4561,True
Rastrera.,1830,29243,0.3542,False
Rastrera.,1798,54405,0.9103,True
Semierecta.,1332,36717,0.9526,False
Erecta.,1162,98487,0.7109,True
Rastrera.,1137,55837,0.6874,False
Erecta.,1399,73424,0.5726,True
Rastrera.,1061,42534,0.688,False
Rastrera.,1052,11458,0.4362,True
Semierecta.,1240,51622,0.8408,True
Semierecta.,1314,69444,0.2835,False
Rastrera.,1512,93853,0.6261,False
Semierecta.,1056,35457,0.3488,True
Semierecta.,1341,77992,0.7826,False
Erecta.,1269,30747,0.0824,True
Erecta.,1358,480,0.669,True
Semierecta.,1626,62024,0.7447,True
Semierecta.,1417,43467,0.6253,False
Semierecta.,1465,79667,0.5311,False
Erecta.,1559,4625,0.991,True
Semierecta.,1925,79765,0.4321,True
Erecta.,1512,94079,0.003,True
Erecta.,1831,86789,0.5701,True
Erecta.,1841,32166,0.517,True
Erecta.,1932,63508,0.3883,False
Semierecta.,1995,5783,0.9754,False
Semierecta.,1476,85114,0.2856,True
Semierecta.,1037,83921,0.894,True
Erecta.,1957,8751,0.5756,False
Semierecta.,1342,49608,0.3239,True
Erecta.,1224,18840,0.5239,True
Rastrera.,1846,68715,0.8386,False
Semierecta.,1742,29653,0.3973,True
Semierecta.,1726,62055,0.9435,True
Semierecta.,1449,8363,0.7744,True
Rastrera.,1508,29879,0.4699,False
Erecta.,1012,86128,0.5618,False
Semierecta.,1695,63893,0.7812,False
Erecta.,1245,14896,0.2994,False
Erecta.,1436,89033,0.577,True
Semierecta.,1040,10949,0.158,False
Erecta.,1990,6264,0.4188,False
Semierecta.,1194,32832,0.3941,False
Rastrera.,1907,9036,0.1668,False
Rastrera.,1846,41897,0.9063,False
Semierecta.,1295,7540,0.7257,True
Rastrera.,1602,47031,0.2459,False
Rastrera.,1248,14111,0.6802,True
Semierecta.,1020,71725,0.1057,True
Rastrera.,1655,15872,0.2062,False
Erecta.,1698,6808,0.0027,False
Erecta.,1530,8429,0.7256,True
Erecta.,1833,15936,0.4178,False
Rastrera.,1472,83066,0.1061,False
Erecta.,1188,45141,0.1717,True
